"subject"	"birthdate"	"deathdate"	"lifespan"	"species"	"sex"	"housing"	"event"	"max_bw"	"experimental"	"source"
"11"	1982-09-01	NA	8.10692375109553	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"4052"	1989-01-04	NA	14.7430981595092	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"980301"	1998-12-20	NA	9.82142857142857	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"8390"	2004-08-28	NA	7.06343120070114	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"43963"	2010-12-20	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"44446"	2012-07-10	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"025005"	1983-01-04	NA	11.9933172655565	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"911308"	1991-12-30	NA	9.72009202453988	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II506"	1996-03-26	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II1227"	2007-11-26	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II1615"	2010-12-11	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II1626"	2012-03-11	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"025006"	1986-12-04	NA	18.5144609991236	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"920099"	1992-06-01	NA	7.74539877300613	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2667"	2000-09-23	NA	9.44073181419807	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"675012"	2011-06-04	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"102340"	1982-05-26	NA	14.6088957055215	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"871S"	1989-10-05	NA	8.7532865907099	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3271"	2004-03-12	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"675005"	2004-05-12	NA	4.3465162138475	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"4148"	2010-03-04	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"880028"	1988-06-09	NA	5.7296231375986	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"890294"	1989-03-06	NA	8.1534837861525	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GORG09"	2000-11-15	NA	11.374342681858	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"725"	2006-02-20	NA	8.21647677475898	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2160"	2013-06-02	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"105921"	1999-05-05	NA	13.3627300613497	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M04530"	2004-01-13	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1275"	2004-01-23	NA	8.85736196319018	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M10227"	2014-03-11	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"13"	1985-06-06	NA	8.53144171779141	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"870033"	1987-07-01	NA	4.09728308501315	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"103903"	1989-12-08	NA	3.886393514461	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"025033"	2013-02-08	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"37642"	1996-06-09	NA	6.8114592462752	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5396"	1996-09-22	NA	7.69336108676599	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20132"	2001-10-06	NA	10.9361305872042	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"23660"	2007-11-23	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"24464189"	2013-08-29	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2446427"	2013-01-13	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M08855"	2006-07-13	NA	6.55400964066608	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A70397"	2007-07-29	NA	7.12642418930762	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M350"	1973-07-15	NA	25.5258545135846	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"10"	1981-06-28	NA	31.0829316389132	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"P21001"	2001-01-14	NA	11.5523663453111	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A40393"	2004-07-18	NA	8.04940841367222	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M09117"	2008-04-15	NA	4.49441279579316	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"613S"	1986-05-19	NA	13.3819018404908	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3509"	1988-02-21	NA	17.6435144609991	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"910024"	1991-08-08	NA	4.11919368974584	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"626S"	1986-10-16	NA	9.04360210341805	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1254"	1990-10-24	NA	10.9032646801052	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5546"	1994-06-12	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II988"	2005-02-26	NA	8.27125328659071	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"8981"	2009-03-08	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"9201"	2009-12-22	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"110492"	2011-11-08	NA	0.016432953549518	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6276"	2011-04-17	NA	0.75317703768624	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2012014"	2012-03-16	NA	0.0109553023663453	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2012015"	2012-03-22	NA	0.016432953549518	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"9627"	2012-02-26	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"9964"	2014-12-26	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M00246"	1972-05-14	NA	20.2919588080631	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"35"	1975-05-13	NA	4.25339614373357	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3105"	1983-04-09	NA	3.50295793163891	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"92M121"	1992-11-28	NA	4.05346187554777	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"950023"	1995-03-11	NA	17.6736415425066	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"36"	1977-04-15	NA	14.9868536371604	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3097"	1980-09-27	NA	16.101555652936	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II504"	1996-01-21	NA	17.9502629272568	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"025023"	1998-01-31	NA	5.20102979842244	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6135"	2001-02-05	NA	7.73718229623138	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"100701"	2010-01-05	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"P96033"	1996-08-19	NA	13.831069237511	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H97065"	1997-08-27	NA	12.8094872918493	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"102403"	1982-08-25	NA	14.3569237510955	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"47"	1986-10-09	NA	8.95595968448729	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"7534"	2001-12-06	NA	3.48926380368098	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"24020"	2009-08-02	NA	3.03187992988607	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A11M17"	2011-03-27	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A11M52"	2011-09-16	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"102662"	1985-06-03	NA	4.78198948290973	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3343"	1987-01-02	NA	3.40709903593339	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1185S"	1992-11-19	NA	6.87445223488168	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"36768"	1994-10-16	NA	10.9416082383874	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M07052"	2007-07-12	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M08053"	2008-06-18	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M11084"	2011-05-31	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M11113"	2011-09-04	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M12019"	2012-02-27	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"704"	1993-11-18	NA	12.9957274320771	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1719"	1997-05-17	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2304"	2001-08-23	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2393"	2002-04-29	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3116"	2007-10-15	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3145"	2008-04-12	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3339"	2009-04-10	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3675"	2011-01-10	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3681"	2011-02-23	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3758"	2011-06-26	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3767"	2011-07-03	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3985"	2012-12-22	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"854S"	1989-07-19	NA	5.69401840490798	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"4700"	1993-05-09	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5524"	1997-04-17	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6159"	1999-01-31	NA	7.04152059596845	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"NONE"	2004-06-11	NA	4.4670245398773	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"612338"	2005-02-01	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"613676"	2006-12-25	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"615424"	2009-08-25	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"615559"	2009-11-04	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"617574"	2013-04-25	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"617708"	2013-06-13	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"617709"	2013-06-13	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"618005"	2013-10-24	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"618050"	2013-11-23	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1328S"	1994-07-19	NA	12.135736196319	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1803"	1997-11-16	NA	8.80532427695004	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1863"	1998-04-17	NA	8.38902278702892	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1954"	1999-01-28	NA	7.60571866783523	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"883S"	1990-02-10	NA	15.1155784399649	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H98086"	1998-12-21	NA	14.9923312883436	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"NONE"	2000-03-25	NA	6.19248466257669	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2726"	2004-12-23	NA	2.1828439964943	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M10012"	2010-02-10	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M12106"	2012-12-31	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M14686"	2014-06-02	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20108"	2001-03-28	NA	11.8837642418931	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20219"	2002-07-02	NA	10.6211656441718	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20337"	2003-11-01	NA	9.28735758106924	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20452"	2004-11-29	NA	8.20826029798422	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20453"	2004-12-02	NA	8.20004382120947	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H20502"	2005-02-11	NA	8.00558720420684	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1202S"	1993-03-13	NA	7.75361524978089	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"105103"	1995-02-27	NA	1.86787905346188	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"960036"	1996-03-14	NA	9.53932953549518	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"107481"	2006-10-12	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"42660"	2007-04-01	NA	2.23762050832603	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"107582"	2007-01-11	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"107884"	2009-04-10	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"Z10046"	2010-12-05	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"Z12392"	2012-11-06	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"Z14532"	2014-12-09	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"104388"	1992-01-03	NA	13.373685363716	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"105836"	1998-10-22	NA	6.5704425942156	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A00042"	2000-05-17	NA	8.28220858895705	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M07013"	2007-03-13	NA	7.55915863277826	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"90168"	2009-04-02	NA	5.74605609114812	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1347S"	1994-10-28	NA	12.6040753724803	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2359"	1996-08-21	NA	12.3110210341805	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"891"	1995-09-25	NA	10.8758764241893	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"980300"	1998-02-17	NA	8.39997808939527	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6208"	2001-10-09	NA	10.8019281332165	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"130003"	2013-02-05	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"130771"	2013-09-29	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5"	1978-01-15	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"102663"	1985-10-06	NA	11.1798860648554	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6173"	1999-02-08	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M00006"	2000-01-18	NA	11.3852979842244	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"7129"	2000-12-19	NA	5.28593339176161	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"025027"	2004-03-15	NA	8.65195004382121	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"9468"	2006-06-05	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"10773"	2010-02-28	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"11649"	2012-09-01	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GOC11"	1991-11-28	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"000781"	1996-01-16	NA	8.33698510078878	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"980028"	1998-07-02	NA	11.3086108676599	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GOC15"	2007-12-20	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GOC18"	2011-07-09	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GOC19"	2014-03-15	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"240370"	2004-12-13	NA	6.96209465381245	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"050304"	2005-12-31	NA	4.20957493426819	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GO-7"	2013-04-16	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"GO-8"	2013-11-05	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M00245"	1972-03-03	NA	22.6226993865031	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"7"	1986-12-28	NA	5.88299737072743	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"890031"	1989-12-28	NA	5.54064417177914	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"910023"	1991-05-29	NA	4.1274101665206	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"980008"	1998-07-04	NA	7.21680543382997	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II943"	2004-06-27	NA	10.3965819456617	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II1236"	2008-01-06	NA	6.86897458369851	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3107"	1983-10-15	NA	25.0657318141981	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"361"	1991-03-24	NA	16.7314855390009	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"39292"	1999-10-16	NA	8.16443908851884	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"200003"	2000-04-29	NA	10.9169588080631	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"106600"	2002-12-29	NA	6.83884750219106	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"41564"	2004-06-13	NA	5.36535933391762	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II1118"	2006-04-09	NA	8.53691936897458	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"V12190"	2012-10-26	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"II476"	1994-11-25	NA	17.5202673093777	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"10005"	2006-04-01	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"10911"	2009-05-20	NA	3.03187992988607	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"590276"	1959-09-23	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"680282"	1968-07-17	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"830293"	1983-02-02	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"847S"	1989-07-06	NA	7.42221735319895	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1955"	1999-02-23	NA	15.4907975460123	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"020303"	2002-08-04	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M523"	1977-06-21	NA	6.81967572304996	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3005"	1977-12-21	NA	1.8432296231376	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6138"	2001-02-27	NA	4.26161262050833	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"23469"	2007-05-18	NA	2.80729623137599	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"A70367"	2007-07-15	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"B20250"	2012-07-12	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"B20260"	2012-08-13	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
